id,GMCSF,MCF7,T47D,MDA-MB-231,UIVC1,UIVC4
245971,13.78170245,8.599352466,5.201643385,10.44208652,6.192890185,5.021189889
245973,66.89232489,11.4843,13.55105267,17.22957643,22.68978241,376.0721296
245975,1.9004778,0.959345504,0.937744469,2.069911323,0.952144006,0.496770679
245977,77.92051507,28.72059576,16.35485643,52.73267059,40.65104922,86.16455062
245978,5.740655301,0.959345504,0.940200362,2.087556331,1.426707543,0.991122225
245979,6.177015479,11.01144972,4.220756223,12.52533799,6.24655138,4.49767766
245980,2.375404921,7.651384164,6.148016393,12.45327897,8.506681289,8.945697557
245981,7.127254379,8.139730322,7.520959226,9.378003673,9.049400033,7.006518822
245982,12.32257287,7.188393551,21.1522553,44.89352703,33.82879124,32.21180005
245983,12.35495621,12.10694607,10.27662081,14.06603507,8.980021985,8.020751907
245984,25.38639146,13.37627974,9.379256915,31.84796284,10.91263338,16.60736481
245986,1.432217183,2.888502728,1.876776271,2.589253711,2.36303496,2.51063232
245987,18.52919592,9.076918998,7.021529485,14.09695048,10.97013682,5.988114281
245988,36.09195409,27.22917955,23.67686935,31.11491715,27.41707517,19.77906809
245990,8.133128027,1.914393988,2.841050023,3.626417616,2.882818941,2.510594945
245991,5.246809864,4.78598497,3.277806569,4.689100825,3.328549874,2.000453491
245992,18.63980785,8.224591421,7.971734099,11.98023984,11.34550263,11.52934621
245993,10.50317251,4.7880489,4.731865038,6.252002448,5.720201078,5.009090243
245994,433.5296182,315.5908593,299.454137,455.0176866,393.5167647,550.6252556
245995,4.777704577,0.96812012,1.876776271,1.043778166,1.42759489,2.497287724
245996,40.48368336,57.0810998,59.92731945,83.53642478,68.70851579,83.44695896
245997,6.652597557,7.674848616,6.564211282,8.351933702,4.727292761,2.000453491
245999,1.920792221,2.882063504,2.820601085,2.084000816,3.309716353,1.017257996
246000,0.948157113,1.932743358,1.410182638,1.554985423,0.472117856,0.991622849
246001,3.348182575,0.96605619,0.944560782,2.087556331,0.957046069,0.49485217
246003,2.389553751,2.922078752,1.410182638,2.069911323,1.906062706,1.00389968
246005,12.86776056,15.79192322,10.84216284,25.01189157,17.10695893,7.492943637
246007,1.425820978,2.90436036,0.934601253,1.043778166,0.953031353,1.00389968
246008,4.751194501,2.871590982,2.347198285,3.110200257,2.882818941,3.011699039
246010,0,0,0,0,0,0
246011,9.998141977,10.62661809,9.370195785,28.12960656,15.60067753,23.10333901
246012,40.72102499,73.82316605,60.56901287,103.8874802,86.30650911,70.83095135
246013,18.05083808,5.254809297,3.30889737,19.8404991,10.01122703,19.06193428
246014,4.759574812,6.688139871,4.714175369,15.11398673,8.035786273,16.62939918
246015,175.9989756,253.1610615,203.2657901,354.2854289,295.5437224,195.8971109
246016,28.16718374,2.398321471,6.091402438,23.14652103,2.842425352,4.015598719
246017,4.29749622,3.83004993,2.860521104,2.073793095,2.871138207,1.983270614
246018,11.0684284,6.688139871,6.619701027,7.308318665,8.064940924,7.929077469
246019,21.97493033,11.9918611,11.25820173,22.23115032,15.26806709,18.03893239
246020,176.5171553,118.1983493,109.7106662,167.5258246,66.65449154,93.91434786
246021,88.48334894,60.79275128,41.84052526,76.1465776,53.79789542,681.8747505
246022,9.127380161,10.05475529,8.92082702,12.34767715,9.609396471,7.492943637
246023,5.261706661,4.786407874,5.190770029,7.768584337,7.169252572,8.445213667
246024,9.082441671,5.787622435,4.205040144,8.856505758,5.672751313,6.473939825
246025,2.851641956,4.352110941,1.870533496,4.176182094,3.363732439,1.00389968
246027,4.783175526,6.273903674,4.767535173,10.36896547,6.699322483,12.54357929
246228,61.1555555,35.82884751,41.23051441,56.77924287,53.86826055,77.34596103
246229,0,0.477566532,0,0.5149259,0.472117856,1.498844547
246231,0.95457443,0.959345504,0.937744469,1.04183728,0.957933416,1.00389968
246235,9.481571127,10.64932132,7.963092298,9.838883702,8.051918795,11.40462201
246236,0,0,0,1.043941294,0,0
246238,76.40217156,56.9797748,53.40847043,76.75744109,63.42024202,91.60226254
246239,0,0,0,0,0,0
246240,0,0,0,0,0,0
246242,0,0,0,0,0,0
246270,2.869905316,1.910897106,1.889756992,2.589253711,1.908508387,3.966491394
246276,5.293336955,3.859931012,4.726319583,4.688031393,5.237038863,4.025932124
246277,0,1.432699597,0,0,0,0
246278,1.913971673,1.433330574,1.880400723,1.550037095,2.857131541,3.504136302
246279,0.95457443,0.957512483,0.469778347,1.042000408,1.437072219,0.991134684
246402,3.34178637,1.4442537,0.946373008,2.07217087,1.904754361,1.498844547
246411,5.254959725,3.375735103,4.731865038,3.131171369,3.781834209,4.537789986
246412,3.368774115,2.894948259,3.296324507,2.064582369,3.362845091,2.980661449
246427,19.15718177,7.233917667,18.8981443,16.18403099,15.59456333,17.31081472
246429,5.251864504,4.309021916,4.256541235,4.69933997,3.331211915,6.45814341
246430,0,0,0,0,0,0
246432,0,0,0,0,0,0
246433,23.88802064,2.88080155,11.2560464,13.91031141,6.710564017,15.07900005
246434,1.425820978,3.36868773,3.311547862,5.221845332,2.401905444,0
246436,32.72388144,23.64485378,25.55710491,26.90374334,23.71744895,36.19372322
246437,4.297290074,2.889057268,5.671025611,8.314512208,5.672751313,5.485281321
246438,0.473500291,0.957597063,0,0,0.475357262,2.980673907
246440,105.0018611,69.12710732,76.25027389,86.02770784,78.2746395,96.17317704
246441,0,0,0,0,0,0
246442,9.059733263,7.694972764,8.422153664,7.718210718,7.174808808,12.87745611
246444,68.22276799,44.79928285,8.461095827,70.3616734,101.9638565,92.93822092
246445,3.345487394,2.895501163,1.894033348,2.588318859,0.960939647,2.99163927
246446,38.52214832,0,28.94069509,26.73396897,6.7203661,55.2351492
246448,55.84283597,29.30937948,0,0,0.472117856,14.23809286
246450,2.860947524,1.936409401,1.430419409,1.552089806,1.890917104,3.005906136
246451,50.1843614,31.91252717,36.92747765,45.51763366,33.67978579,51.55345016
246452,0.949082369,1.925668485,1.410182638,1.043778166,0.949137775,1.496820882
246453,0,0.964982753,0,1.036733419,0,0
246454,2.868181742,4.797511574,2.830642518,13.37752895,1.419592973,3.011661664
246461,0.475582078,0,0.937057146,1.035922307,0.475357262,0.496783137
246462,0.956635105,0.959345504,0.470422014,1.036896547,0.472117856,0.991134684
246463,0,0.964982753,0,1.035922307,0,0.494351546
246469,1.907298349,0,1.874114292,0.522238005,0.95237718,2.974905921
246522,8.532257483,5.264034316,3.748228583,4.139822646,3.796808397,4.57917344
246523,0.474656822,2.421233016,1.40881015,0.5149259,0,1.490312037
246524,8.12063615,7.177945491,5.675927399,8.85409214,9.002633319,5.516281536
246525,10.02473666,8.121154956,10.29740505,10.44045524,11.85153748,7.929077469
246526,0,0,0,0,0,0.993541358
246600,0.957984705,0.970535421,0,1.565911941,0,0
246601,13.44554555,12.99144284,11.79406696,10.35299849,10.92197704,13.37910243
246604,3.840181518,2.878036513,2.841050023,3.645541601,3.826202535,2.973366676
246606,3.810660534,2.87279119,2.841050023,4.167349119,4.768628324,2.973366676
246623,5.226776579,3.374663302,3.301648466,3.625615542,0.946681393,1.488393527
246624,477.8599694,414.1871055,406.0355265,358.9681701,304.137842,240.0698623
246626,2.383308388,2.878036513,2.820601085,3.12551184,5.238267654,1.003887221
246642,13.86847355,30.32542806,20.35551377,18.13211226,29.77032741,45.74390629
246643,93.86871069,80.39280868,85.1807629,76.01258184,86.3259269,66.72772994
246644,11.44708708,14.33109732,12.31648172,12.53050382,11.86177115,13.90976589
246645,0,0,0,0,0.475357262,0
246648,4.286060382,0.959345504,0.940200362,1.029040688,0.95237718,0.993553816
246705,5.242902695,4.330480946,5.170136489,8.808793253,6.228513993,5.544764411
246707,0,1.915024965,0,1.037163905,0,0
246708,7.155373515,7.239959865,6.157056706,12.41946794,5.684850705,8.055396731
246768,2.389553751,2.415233217,2.820365276,3.653305144,1.914092138,2.476620914
246770,1.909148861,2.87279119,2.803803759,3.110200257,1.424261862,1.982269367
246772,1.433566783,1.443622723,0.940844028,2.595274357,0.480913497,0
246805,6.720317657,8.61837357,8.987135416,8.353669214,8.61341462,8.924605637
246806,0,0,0,0,0.473340696,0.991122225
246871,1.924913571,3.357666975,3.287000407,2.087556331,2.855189779,3.469758091
246881,0,0,0,0.514114788,0,0
246909,1.913971673,3.826724047,0.935932243,2.604030577,0,3.964488901
246910,2.8507167,2.913219556,1.423603096,2.084000816,0,1.983270614
246911,0,0,0,0,0,0
246912,2.399083112,3.409761764,3.267776911,2.609853235,1.44007845,1.987082715
246913,4.28925352,1.953958632,0,1.566179299,4.287553131,1.483054639
246914,0,0,0,0,0,0
246915,2.378485576,0.968204701,2.815045633,0,0.9600523,0.988703093
246938,0.473500291,0.957512483,0.934601253,1.044208652,0.948697958,0.496770679
246977,3.822839397,3.845902891,0,0,4.781353793,0.989203716
246978,1.911419699,4.795317404,6.641462011,9.397877866,1.910766823,7.04724091
246981,3.792628451,2.409678913,1.410182638,1.044208652,2.846093874,1.004993624
246988,7.699654284,8.676129835,8.516977422,7.309460562,7.687517177,6.521309548
246997,5.760272278,6.235618907,4.728910725,3.65486396,4.804698236,4.002182094
246998,2.860733343,2.872537448,3.778243126,2.088521533,1.900935586,4.015598719
247000,0,0,0,0.521807519,0,0
247003,1.425992934,2.392906986,2.370628009,5.694808069,2.851081846,0
247032,0,0,0,0,0,2.535582712
247035,0,0,0,0,0,0
247036,7.631328924,4.840600599,4.212289048,2.585959401,3.831733664,1.020282908
247037,22.77797685,13.88424091,16.06293443,8.350225325,10.93098669,4.005872355
247048,0,0,1.406354257,0,0.955383412,0.993553816
247049,18.032565,19.58685308,20.75804513,19.68252383,21.82005303,19.57087705
247068,12.90344437,8.684844778,12.1906781,17.71400694,19.14092138,18.87752251
247069,3.34178637,1.918606428,1.876817769,3.12551184,1.900935586,3.956814864
247073,1.441098407,3.349157514,2.815045633,1.550200223,2.870335381,0
247082,2.864434366,3.350673211,1.907014069,2.069911323,3.332488803,1.486487477
247083,1.433566783,1.932743358,2.353730144,0.5149259,1.910766823,0.494351546
247092,1.913971673,0.959345504,1.410182638,2.058081377,1.432170156,3.467718222
247094,4.297290074,1.456694359,1.893381444,5.693726321,2.374061927,2.514890985
247105,4.772153042,6.700971024,7.576133394,7.292860959,6.705533912,6.94135994
247133,0.474656822,0.973757369,0.947334389,1.562030169,0,1.006924591
247136,2.383308388,1.444697796,0.953507035,3.10776692,3.31943457,2.980661449
247180,2.863723291,3.859931012,4.701001808,6.209733969,5.714263083,7.933082456
247195,9.99842672,18.29385061,14.53413316,14.06951072,15.12733683,16.32211163
247196,9.567352741,42.38781022,43.07450806,57.85138162,43.72231027,62.7377784
247197,2.864434366,24.23843978,29.56125979,58.33933216,41.01483075,68.12160805
247198,0,0.964982753,0.953507035,2.088417303,1.894950235,1.98224445
247243,16.68235726,10.56807314,8.02031347,3.63372972,12.45313441,5.526614941
247244,6.23514328,7.725777476,9.967589986,10.88656495,2.868812276,8.926648731
247245,0.962456786,0.957196994,0.940200362,1.029040688,0.472117856,0
247280,3.360180685,3.852598925,4.735083371,3.131334497,5.232837885,5.019436106
247283,2.401143786,2.888502728,2.353730144,1.548259337,1.906733693,1.00389968
247312,31.03042986,36.85426638,39.09378842,45.06578849,45.64418957,57.9837058
247333,16.1540613,24.40749138,23.97543105,20.8367456,19.21879294,16.85780022
247365,8.533414015,6.688139871,5.721042207,5.174778307,4.785230345,3.974215265
247369,2.384730939,1.926299462,2.364455363,4.650692984,2.387898779,5.089314894
247370,1.909148861,1.434848107,0.947016674,3.622371093,2.380111622,2.51005272
247376,8.181058043,8.138658527,7.573525776,9.330600772,8.089269903,8.01174471
247377,16.75479171,18.83263415,19.07014069,12.94460156,12.4957648,13.84735015
247416,0.475582078,2.424899059,2.356025764,1.55417431,2.858794199,2.538607624
247417,3.816443192,6.729623955,4.701001808,9.376062787,3.336103277,4.463324365
247419,19.20090759,23.16319338,24.99060972,26.56615819,19.15866832,20.08809029
247420,25.24380107,41.05488489,47.77855379,45.50236016,30.64997573,30.05906136
247421,37.62071337,93.96597509,80.65112696,116.1820751,64.00601969,64.25597221
247445,8.112732682,7.719862024,8.461803254,7.759615531,8.648456824,8.530295549
247457,5.701433401,3.837382017,3.789337554,2.08367456,3.809508722,2.034515993
247488,6.668521407,7.657575952,9.346012531,7.295874362,7.643067293,7.932982788
247492,1.925615033,0,0,0,0,0
247509,0.95457443,0.959345504,0.940200362,2.08367456,0.955383412,1.499845793
247586,0.96004538,0.973757369,2.347198285,1.565585684,0.48002615,1.511016222
247588,1.924913571,3.379962227,2.833682345,3.625126158,4.286808082,3.558890532
247641,2.847247106,2.894948259,1.875488938,3.102433647,1.419592973,2.007774443
247660,0,0.955448553,0.940200362,4.139822646,0.957046069,3.966491394
247690,72.06341016,51.69750206,60.74641947,74.09011844,69.03760142,81.27454044
247691,0,0,0,0.521807519,1.441853144,0
247692,0,4.298098791,3.309850513,0,0,0
247693,9.004601242,11.01840641,3.743358296,5.728090916,6.671219471,14.75477832
247694,44.65197575,29.99679649,33.17900998,45.01801934,36.29952335,47.21941103
247695,0,0,0,1.040059522,0.95237718,0
247696,22.75114458,29.64870068,10.39866548,33.16451591,43.8956929,24.67633165
247698,7.11060008,6.288351181,4.230547913,6.72976373,5.72552516,8.527980575
247706,19.58885381,13.06519202,14.30260552,13.54388464,15.26806709,15.555079
247708,0,0,0,0,0,0
247721,17.32422214,16.75734266,17.99331681,18.75307104,18.18387531,20.02710987
247759,12.48058993,12.44356092,11.28240434,10.43778166,11.53127577,11.54978203
247769,64.42857258,38.76544629,42.2274661,36.54730281,42.28134447,34.66463538
247780,3.840181518,4.31709706,4.258488711,3.110200257,3.828184276,3.956814864
247790,0,0,0,0,0,0
247791,28.68181742,28.25002988,29.24012354,26.43326138,30.75006871,30.70413467
247914,5.730856857,3.8291263,5.192358601,3.10776692,5.21780673,3.051773989
248029,0,0.973757369,1.872826958,1.029851801,0,0
248034,2.860947524,2.889057268,2.840072166,3.622371093,2.851081846,2.967611148
248039,0.956985836,0.477882021,0.933270263,1.042000408,1.906733693,1.978407432
248053,19.91129937,15.96955238,15.58602206,17.19203629,18.57052369,19.28972277
248065,6.737197499,3.830851906,5.678238045,4.697989613,5.692187747,6.94135994
248066,9.624567856,8.206016055,7.501955751,11.98023984,7.663467328,8.530295549
248080,30.79861714,32.08041813,30.78512245,21.88200857,29.04434633,20.34515993
248088,7.157828633,6.269611561,6.143959349,6.21553384,6.181510333,5.519820288
248107,6.645658367,9.075657044,7.504649192,11.91695289,8.099801443,11.04945387
248108,3.796329474,3.865486715,2.345267285,1.043778166,2.882818941,1.006924591
248109,5.258757604,1.447750582,5.626466813,2.068289098,4.76072003,2.511053967
248121,4.751194501,5.745074895,6.564211282,5.209186399,6.640885705,5.949811842
248169,1.907298349,1.918691009,2.363054244,1.562030169,1.914092138,2.00779936
248211,3.329074546,1.918521847,0,0,0,0
248215,1.425992934,0.479630462,0.467966121,2.056459152,1.417576408,1.00389968
248218,2.378485576,0,0.934601253,0.5149259,1.417576408,1.00389968
248219,1.920792221,1.918691009,2.343455059,3.117181595,4.760223245,2.504582497
248223,0,0,0,0,0,0
248225,3.338212437,6.226453798,3.778243126,3.616548435,6.191293056,4.027698366
248236,1.909808098,0.957597063,1.889121563,1.044045524,0.480913497,1.017257996
248240,6.215312123,2.403789558,0.947334389,1.552089806,0.953366846,0.991622849
248305,6.667448501,5.789389033,6.604832543,5.731972687,6.175504388,6.954876713
248306,7.653080842,8.668347581,9.936685567,7.789697445,9.609396471,10.53928155
248314,1.909148861,1.926299462,1.886459583,3.110689642,2.376405868,3.974215265
248317,1.920792221,1.926299462,1.886459583,3.625615542,2.851081846,3.974215265
248326,0,0,0,0,0,0
248327,0,0,0,0,0,0
248328,1.430366672,1.918691009,0.940200362,2.07432781,1.427734442,1.017257996
248330,0,0,0,0,0,0
248333,2.401143786,6.210573339,5.244129833,4.699072612,2.381849083,9.916228485
248334,0,1.443622723,0,0,0,0
248335,0,0,0,0,1.431059757,0
248336,0,0,0,0,0,0
248337,0.949313644,0,3.301648466,0,0,1.483054639
248338,1.420500872,1.918913773,5.190770029,2.603066807,2.385099595,1.997428579
248339,7.641737708,3.821478724,5.148702527,2.088149946,6.214011458,6.029961742
248340,0.481403758,0.976979316,0.939556695,0,0,0.494351546
248342,0,0.970535421,0,0.521970647,0,0
248348,0.948157113,0.964982753,2.362524363,1.029040688,0.95237718,0.993553816
248349,0,0.479630462,0,0,0,0
248355,7.636426542,3.375735103,5.618480875,4.176834607,4.761885902,4.958114243
248356,3.796329474,1.93624024,1.894033348,1.562030169,1.423701312,1.004493
248360,5.696575999,7.655512023,6.622944073,7.203284818,7.141997525,7.013780985
248368,0,0,0,5.198010397,0,0
248369,3.848424218,8.683582587,8.969013155,10.94018032,10.91305136,13.01908515
248371,3.361900241,5.808720719,3.801030942,3.604718489,7.116242967,8.042038414
248372,5.255909286,7.717526397,7.944776146,8.874171707,9.505623471,14.0544211
248374,8.591169873,9.092339479,8.581563311,11.98718343,10.00700916,12.04679616
248375,0,6.748649957,0,4.112918303,0,0
248376,0,0,0,0,0,0
248377,0,2.900500927,4.258488711,3.626417616,5.694826649,3.508432343
248378,0.473500291,0,0,0.521970647,0,0
248379,5.747051506,6.748649957,9.057840257,6.789094062,12.49487745,12.38796775
248380,0,0,0.947016674,1.044045524,0.947475117,0.496770679
248381,1.422813935,0,0,0.514114788,2.856432018,0
248382,0,0,0,0,0,0
248383,0,0,0,0,3.339139432,0
248384,9.545744304,5.299438924,8.971872585,7.758296597,6.220726837,6.041472797
248385,12.9689646,10.61569497,11.3187575,15.5141272,12.80843071,16.02348942
248386,0,0,0.947016674,1.044045524,0.475357262,0.496770679
248387,1.439388463,1.447919743,5.190770029,4.148655621,4.76354856,4.512319564
248389,0,3.38021597,5.684006332,5.742035136,6.702328714,5.009090243
248390,6.720317657,0,0,0.514114788,0,0
248391,6.682021013,4.337866635,4.291258227,3.132136571,5.742276414,4.551160761
248454,0,0,0,0,0,2.497287724
248458,0,0,0,25.72601721,0,0
248459,0,0,0,0,0,0
248505,0.956985836,0.968204701,1.872826958,1.552089806,1.437072219,1.00389968
248506,19.09106636,10.59117667,20.13131819,10.95877353,17.29691365,10.53456243
248507,12.40919313,10.07333925,8.96883993,8.352364188,10.00146621,8.920855828
248508,3.350958343,9.099546237,3.745653916,6.264717195,4.324672086,6.44650777
248519,3.809970572,1.926299462,2.813233407,1.550467581,1.42759489,1.982269367
248528,1.91596941,1.447919743,0,0,0,0
248530,16.3248928,15.91943909,17.44477138,20.19973805,18.00202723,17.84020005
248629,2.406317329,2.393076147,3.281199528,3.12551184,2.859094059,4.960032752
248639,1.428305997,1.929965506,0,2.586820373,1.890917104,2.503337547
248649,0.473500291,1.437142944,0,1.034144549,0.955383412,0
248689,43.79195911,37.63666597,39.67155282,30.7380416,40.36035253,25.75466306
248693,21.52927048,18.36770469,18.42065754,13.98322544,16.81600015,23.84520438
248698,3.827943345,3.352167909,2.809240437,2.588392739,3.821533646,2.973404051
248747,1.925264302,0.959345504,0.953824749,1.044208652,0.945458552,1.017257996
248748,2.887019626,3.859592689,2.383291015,4.116162753,4.270149093,4.069031986
248768,1.909148861,1.929965506,2.34877686,1.549881562,3.78990047,2.48389077
248770,9.549154578,7.728449523,6.154428346,8.352364188,11.90554608,8.035944003
248772,0,1.462247027,6.085191124,0.521807519,0.95237718,4.953191993
248779,4.330880169,2.415233217,1.869202506,0,1.897267065,0.496770679
248808,17.70132713,17.36252985,17.75742381,17.62446812,20.87135507,22.75168547
249046,0,0.959345504,0.934601253,3.10776692,0.95237718,2.974905921
249047,9.557098494,6.754879271,5.211678031,6.220400514,6.648866487,6.041472797
249048,0,1.455803131,2.339830607,0,1.888471424,0
249050,1.920090759,0.477566532,0.933270263,2.586285658,1.418799248,1.98224445
249064,0,0.479630462,0,0.5149259,0,0
249065,4.291713562,0.959345504,0.470422014,1.029040688,0.945458552,0
249067,5.727446582,1.927634786,5.641845836,2.07217087,4.253952065,6.458130951
249068,12.87643162,13.85416176,8.87671542,7.252598044,9.542541934,1.987082715
249090,7.11060008,7.227315829,9.463730076,6.730627397,8.055158201,6.954876713
249091,2.84562787,0.477882021,0,1.029851801,2.842425352,2.48389077
249188,0.962106054,1.432699597,1.907014069,1.04447601,0,0
249189,0.951164156,0.959260924,0.95318932,0,0,2.483878311
249192,0,0,0,0,0,0
249193,6.637099789,4.824913765,6.581402531,8.353669214,7.663467328,10.02866339
249244,3.826540421,2.921272106,4.256541235,5.694541962,3.825083035,4.461343564
249245,4.783175526,4.841023503,3.793896915,4.697989613,5.200633457,5.949737091
249302,43.52637348,41.63208021,40.7261283,27.46311318,38.4877653,28.99034044
249303,24.48012684,25.06405008,23.68335972,19.16365262,26.21424555,18.82406488
249307,0.947000581,4.309680392,2.839119023,0,0,4.458890281
249309,63.40683128,58.88964034,60.40652744,51.87281947,60.93721638,43.79399239
249326,0,0.477882021,0,0,0,0
249329,0.956635105,0.966371679,1.907014069,0.5149259,1.440965797,0
249334,3.800955601,5.265444433,1.870327409,3.087122065,3.842871241,1.987107632
249342,10.99132321,10.65025171,6.578827865,9.261366195,8.532231925,11.18983796
249343,14.88493401,14.44724597,18.45030432,13.98322544,18.97295137,17.55250758
249359,20.04265276,18.1943442,18.59322832,18.1421672,27.18338266,25.78027555
249360,0,0,0,0,0,0
249361,0.956635105,1.450165883,1.887860702,1.036352793,1.426707543,2.003937424
249362,3.368774115,4.334093387,6.154428346,2.088417303,4.280122628,1.98224445
249363,10.5584385,9.673272391,11.91867907,8.279685723,8.051918795,3.974165431
249378,23.44324215,25.51977503,24.99887029,16.67200653,22.10161188,16.52635156
249382,2.880136139,5.732691318,6.63134072,7.24468963,7.650166069,10.0389968
249441,17.18233975,30.4460117,27.65202172,27.6678521,32.85759258,35.55149272
249442,9.977045824,16.90620056,17.99286302,23.82799102,15.73821079,30.55391353
249451,1.91596941,0,0,0,0,0
249452,1.920792221,0.488489658,2.353730144,2.073466838,0.472117856,1.979825318
249454,0,0,0,0,0,0
249455,2.383381339,0.955448553,0,0,0,0.494351546
249456,14.31861646,18.50461195,22.17087987,19.69398965,19.5952162,23.10333901
249457,63.59489594,103.5002609,97.85363696,99.49457135,112.2878986,100.8247507
249459,0,0,0,0,0,0
249460,12.41783184,22.9804965,20.16674929,14.47802369,19.1143027,20.08986001
249462,0,0,0,0,0,0
249463,107.7955107,110.5456259,130.268214,127.4184437,130.8921963,144.5701057
249538,14.43685178,12.92112746,14.0190188,14.0639144,15.28613459,14.24161195
249628,2.8507167,1.910897106,1.880400723,2.605482078,1.904754361,3.051773989
249640,114.5388454,86.17269419,99.08276539,127.1077037,98.12619067,98.9203716
249641,59.64825326,59.81346052,57.58471414,48.02480262,73.1019288,61.75533041
249642,26.20178577,34.87434542,26.74528981,4.126719307,33.36860557,35.58588041
249643,20.54456366,20.54387908,16.02494693,16.67407601,21.35805096,17.29641085
249644,0,0,0,0,0,0
249646,195.3764471,97.45638338,129.3078989,160.7847326,161.9071405,223.1365098
249649,0,0,0.476912374,0,0,0
249653,6.210828052,2.899115036,2.833682345,1.565748813,2.846093874,4.027698366
249654,23.87260122,21.74866659,21.56812279,21.24959428,22.85705233,21.76248175
249656,0.474656822,0.488489658,0.467966121,0.514114788,0.473340696,0
249724,2.843314807,5.265615432,5.685054358,0,4.324672086,0.993541358
249725,15.73615814,14.93989937,11.78539263,16.04436468,13.7600467,16.09743515
249727,2.386290701,2.392129682,2.820601085,2.069911323,1.904400453,2.476620914
249728,0,0,0,0,1.416353568,0
249788,4.298899144,2.871590982,4.767535173,1.550200223,6.699322483,6.94135994
249789,2.868181742,3.853301636,3.778675718,2.08367456,5.684850705,3.530877853
249790,0.96004538,3.376997057,1.876776271,2.088417303,3.362845091,2.003937424
249791,5.729616547,1.926299462,7.0943894,1.550200223,4.325559433,6.430074466
249792,0.956635105,2.894694517,1.406354257,2.069911323,2.401905444,2.007774443
249793,0,0,0,0,0,0
249794,0.953649175,1.915024965,1.876776271,1.043778166,2.370393405,4.514991391
249795,3.360180685,3.828787976,3.788066697,2.069911323,3.831733664,4.005265314
249796,1.430366672,4.307931951,2.815164407,5.179882168,3.33415146,4.461393398
249806,1.9004778,1.447750582,2.809240437,0.514114788,3.332488803,2.974868546
249811,1.42840434,2.871590982,2.820601085,1.044045524,3.794791831,2.504839417
249812,1.91327021,4.380297185,3.789337554,2.069911323,10.00243139,5.086289982
249814,0.960396111,2.415064055,2.353730144,1.04183728,2.846093874,2.034515993
249816,1.911419699,3.385599476,4.671675276,1.562030169,3.324422542,2.980673907
249817,0,0,0,0,0,0
249821,0.9502389,0.479715043,3.792838224,1.034144549,8.569296053,5.449962672
249880,5.734339682,5.265867337,5.678238045,6.220400514,9.486979579,6.613689433
249898,14.22235669,9.663716788,11.72862375,11.46494543,11.0142875,17.31181596
249899,0,0,0,0,0,0
249900,0,6.225297423,5.199332739,4.658456527,6.648845084,0
249902,0,0,0,0,0,0
249903,7.157603091,7.643588424,6.554894354,6.218116756,7.624250824,8.429865593
249979,13.85950495,12.47149156,13.08441754,10.43778166,13.35955871,12.20709596
250041,5.727446582,6.220748497,5.184372662,4.146933676,4.804698236,3.051773989
250091,0,0,0,0,0,0
250093,3.830989258,0,0,1.036733419,0.472117856,2.472758978
250101,1.439388463,1.434848107,0.947016674,2.595763742,2.382342543,1.006924591
250103,1.436762877,0,0,0,0.472117856,0
250104,1.91327021,1.435394503,2.347079511,1.548259337,1.913419146,3.004404266
250105,0.478992352,0,1.892746015,0,0,0.991134684
250107,0.481403758,0,0,0,0,0
250114,2.399784574,2.436004395,1.907014069,2.088417303,5.256943208,2.034515993
250119,2.383308388,1.929965506,1.894033348,2.087556331,5.256237801,2.013849183
250121,1.443509813,2.410625378,2.813233407,2.586820373,2.866150235,4.015548885
250140,7.636595443,8.634109539,10.34220398,7.24468963,9.609396471,9.665463422
250162,9.122557349,15.45082938,15.59496831,8.297311241,11.8813473,11.55001302
250164,3.796329474,2.394909169,3.29727765,4.147586189,3.31953118,4.015598719
250167,0,0,0,0,0,0
250169,9.051426139,4.786407874,4.221518664,6.262832122,7.606659542,5.019498399
250269,1.428053608,0.959345504,0.938388136,1.561867041,0.955383412,1.00389968
250270,1.920792221,0.964982753,1.410622376,1.561867041,0.955383412,1.499845793
250279,0.478992352,1.435394503,0.467966121,0.5149259,0.475357262,0.494351546
250281,13.474395,10.98750062,10.42067827,10.43778166,10.57033612,10.00742275
250429,93.00799033,80.73524499,81.5246926,83.53669214,90.75208632,94.64612467
250430,9.075540199,4.787562413,4.731865038,5.209186399,9.57346692,6.10657289
250439,0,0,0,0,0,0
250440,0.481403758,0,0.935932243,0,0,4.500223901
250441,14.31565727,10.5335677,9.379256915,8.747251407,10.87216193,5.514456986
250486,27.71558563,37.26280906,35.63428982,38.58780914,34.2855785,25.27240718
250495,1.430366672,1.925668485,2.834635488,2.586285658,0.954254193,2.015701174
250498,3.360180685,2.87279119,3.738405012,3.131334497,4.761885902,4.52441921
250551,201.3956446,284.4044948,311.672236,248.2873314,338.2414612,340.616392
250555,5.688942676,5.747415402,7.501955751,5.220227618,7.207491027,5.946733351
250556,1.422813935,0.976979316,0,0.521807519,4.296890908,5.518047778
250620,1.924913571,1.926299462,3.750977876,2.069911323,2.842511261,4.019974495
250621,4.266128741,2.921272106,1.412844617,3.619792885,2.853415085,1.983270614
250632,12.38240436,8.704221882,10.41010308,7.203284818,9.486979579,5.019498399
250633,17.16568514,9.649827531,10.48857738,7.309460562,11.87766808,11.03256307
250638,1.909148861,1.929796344,1.40881015,0,0.956270759,0
250640,11.96067429,9.737573685,7.535878805,6.262668994,8.553245537,6.008808532
250643,3.335604346,4.776927277,2.841050023,3.132136571,3.781834209,4.015548885
